x y
1.70852611539885 1.47362133341921
7.762165076565 1.22829097619936
1.26642942195758 1.34421190955477
5.98923290148377 4.72299859375918
4.15195628069341 5.67684808777886
9.47575412457809 1.6488113093597
6.20630114106461 0.488362524875589
8.83391679497436 0.811754124672181
1.94313876098022 6.65554243912022
5.95922000240535 0.139241953967147
7.09442551713437 8.20294449314132
0.840061791241169 -0.5306156854982
0.21614491706714 1.40802477577643
5.48249081941321 4.14251286770669
5.30696081230417 6.6737316035026
1.23722099000588 4.7968705520036
3.26548697426915 0.361911926970152
2.72801470942795 -0.238953162398728
4.65330815175548 1.78032754522439
1.52508983155712 8.84415392962587
4.5984980231151 0.322680024545081
9.62074974318966 2.17532934424482
6.08120752498507 1.65907188965638
6.02230919059366 0.97827887398855
1.00010481895879 -0.22985623084289
3.66769512416795 1.18226807167013
9.88779510837048 3.46144637622552
2.36104632727802 2.69781903929025
4.95747516164556 0.403182083645608
1.21640380704775 -0.197428569128452
1.02053652983159 4.53394343620336
4.33492200449109 0.488171442131483
0.484035250265151 0.2065842932824
8.40032617561519 1.83518068745469
1.31073019700125 0.127042101484378
0.340924875345081 -0.214654661036154
5.13090020511299 4.51677122513479
5.56843301746994 0.917728066041423
2.1382139227353 -0.444293085490441
9.85728528117761 1.28893144068515
6.28119489876553 0.204607343772448
6.37891652062535 1.5951085220772
4.72696573473513 10.1388988674138
9.75846085930243 1.36798846985204
0.245258288923651 0.418087500813764
5.93685860047117 6.48624799920318
7.67006898764521 0.86666593546968
2.14135252637789 0.689214934208549
2.66853146953508 1.04863794150668
3.30499288160354 2.72665160820869
5.61159072676674 0.58172254949377
1.94902876857668 0.370671854427575
6.22609119163826 2.02684560018069
0.479842864442617 -0.832982155961616
5.82578062778339 0.480452290769566
1.68529215734452 -0.446792622860839
2.10041808662936 5.6083830784008
9.77124515222386 5.51097752944276
9.72408838337287 2.92171207642297
4.25886098528281 0.552740123968089
6.1749210790731 0.431347604852612
8.73851384269074 2.29314342197637
7.69303778884932 0.550419790845737
2.8403470874764 0.802479877847789
2.68665245501325 -0.481700731304118
6.62350514205173 2.51466493246093
3.35282006300986 4.62996427889674
7.52896101912484 0.77570067546914
9.36374331591651 4.14048839854006
9.73191521828994 1.66724505983981
6.29921863786876 0.611013660740299
0.287068262696266 2.73688120761961
3.30868188058957 2.24322961550327
3.03309275070205 2.22571717686145
2.40310949739069 -0.296473490205847
7.18074583914131 0.989200466607281
3.47542194416746 3.30480428492332
2.94061983237043 3.60197922822846
6.80121838115156 5.36001653898869
6.47351269377396 0.341452566013096
3.03054650546983 -0.428769933964387
2.27276288438588 2.4591320428049
5.27724379906431 5.11226803225023
5.94195795943961 0.458044703663953
1.90137301338837 0.288605817505806
4.931363936048 1.1189057244477
8.45710294088349 2.87753320245995
0.831718249246478 0.578160737378153
9.52112109400332 3.63492901439299
8.0362835759297 4.60101143400128
5.65907299518585 1.53943589155502
3.16284613450989 1.00864594332451
2.69035753794014 0.908709153774719
7.21071783918887 0.405125942283139
4.48965602554381 0.987352922366683
3.80147592397407 -0.242087955114898
8.90874444972724 2.21204869393624
9.31468032766134 1.15189999189491
4.23159603727981 -0.068274244344428
2.43387494236231 1.18749693338275
